,Unnamed: 0,emotion,headline,url
15380,24507,neutral,"Largo, ... Victories",https://www.washingtonpost.com/archive/local/2001/05/24/largo-suitland-repeat-victories/dadcdc9f-d0b7-4e22-be4d-39dc19645a20/
15390,52948,fear,Watch ... demise,https://www.washingtonpost.com/national/watch-rogue-drones-meet-their-demise/2015/08/11/87c42176-4072-11e5-b2c4-af4c6183b8b4_video.html
15400,43348,sadness,John ... [Video],https://www.washingtonpost.com/news/the-fix/wp/2015/09/14/john-oliver-rewrites-cop-shows-to-reflect-our-broken-criminal-justice-system-video/
15410,11564,neutral,Millions ... more,https://www.washingtonpost.com/news/wonk/wp/2015/09/03/that-kentucky-clerk-isnt-alone-millions-of-americans-have-been-married-three-times-or-more/
15420,58952,fear,The ... Hemisphere,https://www.washingtonpost.com/video/national/health-science/the-moon-phases-of-2015-from-the-northern-hemisphere/2015/12/15/9beea85c-a368-11e5-8318-bd8caed8c588_video.html
15430,27527,sadness,Some ... football,https://www.washingtonpost.com/news/early-lead/wp/2015/12/06/some-people-were-not-happy-that-obamas-address-got-in-the-way-of-their-football/
15440,12261,neutral,Obama ... bipartisanship,https://www.washingtonpost.com/politics/bipartisan-criminal-justice-reform-coalition-holds-white-house-meeting/2015/12/03/98cb7dde-99fa-11e5-b499-76cbec161973_story.html
15450,24147,neutral,In ... voters,https://www.washingtonpost.com/world/in-egypt-presidential-contender-abdel-fattah-al-sissi-appeals-to-women-voters/2014/05/25/eb880eb0-99cd-44d9-ac0e-98e077d2ff33_story.html
15460,42202,anger,After ... album,https://www.washingtonpost.com/business/technology/after-backlash-apple-posts-removal-instructions-of-u2-album/2014/09/16/2dd41edc-3dd0-11e4-a430-b82a3e67b762_video.html
15470,4140,joy,Grammy ... winners,https://www.washingtonpost.com/lifestyle/style/grammy-awards-2014-winners/2014/01/26/aa881be8-86da-11e3-916e-e01534b1e132_story.html
15480,9311,neutral,FDA: ... rights,https://www.washingtonpost.com/politics/fda-safeguards-will-protect-whistleblower-rights/2014/02/26/e0a5c960-9f11-11e3-b8d8-94577ff66b28_story.html
15490,41053,neutral,Players ... proposal,https://www.washingtonpost.com/news/sports/wp/2014/09/09/players-decide-against-voting-tuesday-night-on-nfls-drug-policies-proposal/
15500,19731,surprise,In ... many,https://www.washingtonpost.com/world/europe/in-rundown-horlivka-pro-russian-separatists-gains-come-as-no-surprise-to-many/2014/04/30/8b8b99cc-d095-11e3-b812-0c92213941f4_story.html
15510,34303,joy,The ... Techs,https://www.washingtonpost.com/archive/business/2000/07/09/the-second-quarter-was-a-perilous-time-to-be-in-techs/c2605ea6-c2bf-4f99-bef3-405e3859de4f/
15520,21026,sadness,Burton's ... Vegas,https://www.washingtonpost.com/archive/sports/2000/03/06/burtons-competition-is-all-wet-in-las-vegas/26104060-26b8-40ba-a458-1d6a0ba23cf7/
15530,16910,fear,A ... Waters,https://www.washingtonpost.com/archive/opinions/2000/03/05/a-pipe-over-troubled-waters/138dce3f-f704-404c-b85c-3a2993f494f5/
15540,37831,fear,Israel ... Heights,https://www.washingtonpost.com/archive/politics/2000/01/10/israel-and-syria-discuss-golan-heights/148b8c7a-3aca-4a4b-9434-1a4a6d562354/
15550,1521,neutral,Election ... Fight,https://www.washingtonpost.com/archive/politics/2000/11/01/election-wont-end-budget-fight/437af9de-e928-4891-b1ce-9d5f5dc0b4ed/
15560,41985,joy,Serena ... win,https://www.washingtonpost.com/sports/tennis/serena-williams-earns-her-22nd-grand-slam-title-with-wimbledon-win/2016/07/09/8703cdf6-45dd-11e6-88d0-6adee48be8bc_story.html
15570,33796,joy,The ... 2016,https://www.washingtonpost.com/lifestyle/the-sights-and-cosplay-of-san-diego-comic-con-2016/2016/07/21/ae20b31e-4f55-11e6-a7d8-13d06b37f256_gallery.html
15580,48453,neutral,Liberal ... chair,https://www.washingtonpost.com/news/powerpost/wp/2016/10/13/liberal-groups-tell-schumer-no-bayh-as-banking-chair/
15590,22848,neutral,Leon’s ... policy,https://www.washingtonpost.com/national/leons-frozen-custard-customers-discuss-shops-english-only-policy/2016/05/19/70a99256-1e1f-11e6-82c2-a7dcb313287d_video.html
15600,7900,neutral,U.K.'s ... means,https://www.washingtonpost.com/world/uks-cameron-made-a-deal-with-the-eu-heres-what-that-means/2016/02/19/a4d91ec4-d753-11e5-a65b-587e721fb231_video.html
15610,31180,sadness,Former ... life’,https://www.washingtonpost.com/news/early-lead/wp/2016/05/07/former-notre-dame-running-back-greg-bryant-killed-in-florida-shooting/
15620,5845,neutral,D.C. ... Cut,https://www.washingtonpost.com/archive/local/2002/05/02/dc-council-agrees-to-continue-freeze-on-tax-cut/f1864755-4133-46c4-b65f-48f4d3b9e1c5/
15630,37879,disgust,In ... Recognize,https://www.washingtonpost.com/archive/opinions/2002/12/08/in-beijing-a-scene-not-even-orwell-would-recognize/bbf8e356-762b-4c54-8db5-6ed36408f3dc/
15640,39653,neutral,Stocks ... News,https://www.washingtonpost.com/archive/business/2002/08/24/stocks-fall-on-forecasts-probe-news/dd10e20d-24d6-4355-8b2e-24c250aea193/
15650,55382,neutral,FBI ... Saudi,https://www.washingtonpost.com/archive/politics/2002/11/24/fbi-probes-donations-from-saudi/3b126c96-8c8a-4781-ad55-67bf5a29ce2c/
15660,16493,neutral,New ... Year,https://www.washingtonpost.com/archive/politics/2002/06/04/new-tb-vaccine-will-begin-tests-end-of-year/da7f1ab2-2fce-4a70-970b-0919d3f1ee56/
15670,9677,neutral,Dear ... ...,https://www.washingtonpost.com/archive/lifestyle/2002/02/27/dear-readers-many-of-you-h/96010ca8-eec3-4ee3-896d-78212c8ec5ec/
15680,21309,neutral,Ask ... Guys,https://www.washingtonpost.com/archive/lifestyle/food/2003/02/05/ask-the-wine-guys/eab61db2-fc18-4855-beff-660687d6616b/
15690,808,sadness,Empty ... California,https://www.washingtonpost.com/archive/politics/2003/06/01/empty-water-bottles-filling-up-california/44d62b52-a087-4d00-830d-10168cc3b9ce/
15700,40923,neutral,Democratic ... Hungry,https://www.washingtonpost.com/archive/local/2003/01/09/democratic-leaders-say-party-is-alive-and-hungry/2f0aa659-bdda-4521-a078-300cbad766db/
15710,17835,neutral,Sports ... Announcements,https://www.washingtonpost.com/archive/local/2003/04/13/sports-announcements/6ddd767b-0606-454e-9fc6-d2ec4bd102b2/
15720,24481,joy,An ... Success,https://www.washingtonpost.com/archive/local/2003/05/22/an-unceremonious-success/cac4b405-0a0f-46c8-a25a-8eece206d283/
15730,28918,fear,Unspeakable ... Difficulties,https://www.washingtonpost.com/archive/lifestyle/2003/06/17/unspeakable-acts-unending-difficulties/1f28fd17-415d-4065-9f71-bd4ac746a819/
15740,12225,fear,Gov. ... Maryland,https://www.washingtonpost.com/national/gov-hogan-announces-support-for-fracking-ban-in-maryland/2017/03/17/043fb1a2-0b51-11e7-bd19-fd3afa0f7e2a_video.html
15750,25206,anger,Protesters ... Venezuela,https://www.washingtonpost.com/world/the_americas/protesters-clash-with-government-forces-in-venezuela/2017/04/06/5216f7b2-1a53-11e7-8598-9a99da559f9e_story.html
15760,55871,fear,No. ... championship,https://www.washingtonpost.com/video/sports/highschools/no-1-landon-routes-bullis-18-7-to-capture-iac-championship/2017/05/12/78176ac2-3782-11e7-ab03-aa29f656f13e_video.html
15770,27233,fear,Suicide ... say,https://www.washingtonpost.com/world/middle_east/suicide-blast-targets-shiite-mosque-in-kabul-afghan-officials-say/2017/06/15/3671d0ce-51f1-11e7-91eb-9611861a988f_story.html
15780,49574,joy,Ukrainians ... indictment,https://www.washingtonpost.com/world/europe/ukrainians-cheered-by-news-of-manaforts-indictment/2017/10/30/d1ecbb12-bd77-11e7-9294-705f80164f6e_story.html
15790,48800,neutral,China’s ... constitution,https://www.washingtonpost.com/world/china-communist-party-enshrines-xi-jinping-thought-in-constitution/2017/10/24/49f280e2-b896-11e7-9b93-b97043e57a22_video.html
15800,46826,fear,Severe ... games,https://www.washingtonpost.com/news/early-lead/wp/2013/11/17/severe-weather-in-chicago-buffalo-cincinnati-pittsburgh-may-strike-nfl-games/
15810,18088,sadness,Notable ... shah,https://www.washingtonpost.com/local/obituaries/notable-deaths-singer-actress-bernadette-nolan-and-princess-fawzia-wife-of-shah/2013/07/05/72cf30aa-e591-11e2-aef3-339619eab080_story.html
15820,42099,neutral,Stephen ... Colbert,https://www.washingtonpost.com/national/religion/stephen-colbert-on-pope-francis-cardinal-dolan-and-of-course-stephen-colbert/2013/10/18/30e2c4e6-3829-11e3-89db-8002ba99b894_story.html
15830,27744,neutral,This ... shutdown,https://www.washingtonpost.com/news/wonk/wp/2013/10/07/this-cancer-patients-treatment-is-on-hold-because-of-the-government-shutdown/
15840,25381,neutral,"Hi, ... from…",https://www.washingtonpost.com/news/wonk/wp/2013/06/24/hi-its-troy-mcclure-you-may-remember-him-from/
15850,14242,neutral,A ... Immigration,https://www.washingtonpost.com/wp-dyn/content/article/2007/08/05/AR2007080501058.html
15860,13292,surprise,For ... Seat,https://www.washingtonpost.com/wp-dyn/content/article/2007/04/29/AR2007042901350.html
15870,26667,disgust,. ... Ducked,https://www.washingtonpost.com/wp-dyn/content/article/2007/09/17/AR2007091701394.html
15880,17487,neutral,In ... Skies,https://www.washingtonpost.com/wp-dyn/content/article/2007/12/06/AR2007120602398.html
15890,50059,disgust,In ... Desolation,https://www.washingtonpost.com/archive/politics/2006/11/12/in-lower-ninth-ward-demolition-and-desolation/80bd03d9-1cae-4db9-bb31-3b179403232f/
15900,51249,sadness,One ... Dismissed,https://www.washingtonpost.com/archive/local/2006/12/19/one-case-over-dc-mosque-funds-dismissed/42356e96-ef95-4a89-82e6-a9a2993ac3e7/
15910,41543,sadness,Georgia's ... Bite,https://www.washingtonpost.com/archive/politics/2006/12/10/georgias-pecan-crop-disappoints-until-the-first-bite/bf675333-c563-4049-b034-5ea6ced77f94/
15920,21546,sadness,Power ... Service,https://www.washingtonpost.com/archive/business/technology/2006/05/25/power-outage-snarls-rail-service/e7f92f72-49c2-42dc-b0a1-28498912e52a/
15930,20983,neutral,What ... Resilience,https://www.washingtonpost.com/archive/lifestyle/2006/05/21/what-are-little-girls-made-of-a-gene-of-great-resilience/42d40f95-5294-446d-80f0-7f702acfc037/
15940,68766,neutral,Conservative ... GOP,https://www.washingtonpost.com/blogs/right-turn/wp/2012/12/13/conservative-leaders-are-in-the-minority-even-in-gop/
15950,6899,joy,Reliable ... Segel,https://www.washingtonpost.com/blogs/reliable-source/post/reliable-source-live-discussion-today-at-noon-whcd-in-review-party-at-scalias-house-bryce-harper-jessica-simpson-jason-segel/2012/05/02/gIQAVfNdwT_blog.html
15960,68976,neutral,How ... opinion?,https://www.washingtonpost.com/blogs/plum-line/wp/2012/12/13/how-much-longer-can-republicans-ignore-public-opinion/
15970,33922,joy,Arlington ... decade,https://www.washingtonpost.com/local/education/arlington-school-board-approves-capital-plan-for-two-new-schools-the-first-in-more-than-a-decade/2012/06/20/gJQAqUMtqV_story.html
15980,48394,neutral,CPAC ... 2,https://www.washingtonpost.com/blogs/the-fix/post/cpac-2012-republican-candidates-speak-on-day-2/2012/02/09/gIQAzjDh3Q_blog.html
15990,51526,neutral,Did ... question,https://www.washingtonpost.com/national/on-faith/did-jesus-have-a-wife-new-historical-discovery-raises-old-question/2012/09/18/14d118e4-01d8-11e2-bbf0-e33b4ee2f0e8_story.html
16000,37263,joy,Roger ... final,https://www.washingtonpost.com/sports/roger-federer-and-andy-murray-square-off-in-wimbledon-mens-final/2012/07/07/gJQAg0MoUW_story.html
16010,39701,neutral,Vt. ... Rules,https://www.washingtonpost.com/archive/local/2004/08/25/vt-same-sex-unions-null-in-va-judge-rules/50e1f5bd-c821-42cf-b4d5-b5bcecb36669/
16020,28199,sadness,Scientist ... Dies,https://www.washingtonpost.com/archive/local/2004/06/14/scientist-mones-e-hawley-dies/a4552a06-2090-4608-b16c-8a36eab0b03d/
16030,58476,fear,Teen ... Cloud',https://www.washingtonpost.com/archive/local/2004/12/13/teen-fatalities-described-as-a-dark-cloud/eeb34acb-1316-4685-adb9-dcd82d0ed007/
16040,38112,fear,Basing ... Individual,https://www.washingtonpost.com/archive/business/2004/08/15/basing-car-insurance-risk-on-the-individual/3e622e00-f46e-4904-810d-525ad12be99f/
16050,26659,neutral,You ... ...,https://www.washingtonpost.com/archive/local/2004/05/06/you-should-have-seen-andrew/3e427201-3c34-4a65-9e4c-22d8fa30e9b7/
16060,21723,sadness,Investors ... Warning,https://www.washingtonpost.com/archive/business/2004/08/05/investors-unload-ciena-stock-after-low-revenue-warning/854a651b-ff11-4726-9990-9e2dd57071b6/
16070,27630,fear,Montreal ... Epidemic,https://www.washingtonpost.com/archive/politics/2004/11/06/montreal-hospitals-hit-by-deadly-epidemic/202c062b-3124-4f76-bcc0-93294dd53720/
16080,19219,sadness,What ... bill,https://www.washingtonpost.com/wp-dyn/content/article/2010/07/28/AR2010072804527.html
16090,10774,neutral,Music ... Hall,https://www.washingtonpost.com/wp-dyn/content/article/2010/04/28/AR2010042801685.html
16100,6540,joy,'And ... history,https://www.washingtonpost.com/wp-dyn/content/article/2010/12/03/AR2010120306381.html
16110,16973,neutral,How ... construction,https://www.washingtonpost.com/local/commuting/how-to-navigate-tysons-corner-construction/2011/04/28/AFZ2OOOF_story.html
16120,50161,neutral,Condoleezza ... sponsors,https://www.washingtonpost.com/blogs/in-the-loop/post/condoleezza-rice-would-like-to-thank-her-sponsors/2011/10/28/gIQAxm1bWM_blog.html
16130,54510,neutral,Metro ... agencies,https://www.washingtonpost.com/business/capitalbusiness/metro-board-to-consider-land-deal-for-federal-agencies/2011/11/22/gIQAim4M2N_story.html
16140,3714,neutral,Washington ... 31,https://www.washingtonpost.com/business/washington-area-business-events-for-the-week-of-jan-31/2011/01/30/ABAFBME_story.html
16150,40193,sadness,OnLove: ... part’,https://www.washingtonpost.com/lifestyle/weddings/onlove-weve-already-done-the-sickness-and-health-part/2011/07/09/gIQAwhkNEI_story.html
16160,23888,neutral,Escalator ... outages,https://www.washingtonpost.com/local/escalator-outages/2011/09/06/gIQA8uQ07J_graphic.html
16170,35576,neutral,Bush ... Ambassador,https://www.washingtonpost.com/archive/business/2005/07/29/bush-picks-ameriquest-owner-as-ambassador/432f1360-7c44-4a46-93fc-7c389d58d17c/
16180,59430,neutral,Circuit ... CEO,https://www.washingtonpost.com/archive/business/2005/12/20/circuit-city-taps-president-to-be-new-ceo/dedbc106-6ab1-4d86-aee7-ce627d4ec10e/
16190,9960,neutral,Southern ... 2005,https://www.washingtonpost.com/archive/local/2005/02/03/southern-maryland-community-events-feb3-10-2005/1b236479-afc2-4abf-bec1-68713010d36c/
16200,6060,disgust,Slave ... Cameroon,https://www.washingtonpost.com/archive/local/2005/06/02/slave-case-defendant-caught-in-cameroon/7fe2494c-1bdb-46ab-ad7f-1e0ffbd88fe1/
16210,16733,neutral,Amal's ... War,https://www.washingtonpost.com/archive/lifestyle/2005/09/04/amals-diary-of-war/1060948b-1fa8-4f23-b9f8-1f1b18ee5d39/
16220,31797,neutral,Rock-and-Roll ... Blender,https://www.washingtonpost.com/archive/lifestyle/2005/06/07/rock-and-roll-celebrities-whipped-to-a-froth-in-blender/943ec8fb-8fa6-4f50-9959-84881b54d780/
16230,6685,anger,NBC ... Boy!',https://www.breitbart.com/politics/2009/09/25/nbc-producer-to-anti-acorn-group-bite-me-jew-boy/
16240,24312,sadness,Vice ... Retirement,https://www.breitbart.com/sports/2019/08/27/vice-president-pence-disappointed-by-andrew-lucks-retirement/
16250,23058,neutral,CNN’s ... Trump,https://www.breitbart.com/clips/2019/08/14/cnns-rye-to-evangelicals-nothing-about-christs-words-align-with-trump/
16260,27305,neutral,Japan’s ... U.N.,https://www.breitbart.com/asia/2019/09/25/shinzo-abe-north-korea/
16270,24079,neutral,Fashion ... McQueen,https://www.breitbart.com/entertainment/2019/08/25/melania-trump-is-french-riviera-ready-in-calvin-klein-mcqueen/
16280,18561,disgust,Pollak: ... Trump-Haters,https://www.breitbart.com/middle-east/2018/06/19/pollak-the-adl-holocaust/
16290,17034,neutral,Franklin ... Promiscuity’,https://www.breitbart.com/politics/2018/06/05/franklin-graham-theres-an-agenda-to-lure-children-into-promiscuity/
16300,28796,sadness,Daughter: ... ‘Christianization’,https://www.breitbart.com/national-security/2018/09/21/daughter-u-s-pastor-imprisoned-in-turkey-for-terrorism-by-christianization/
16310,11716,joy,Trump ... Resort,https://www.breitbart.com/national-security/2018/04/17/trump-meets-japanese-pm-shinzo-abe-mar-lago-resort/
16320,34536,fear,Fracking ... Commission,https://www.breitbart.com/politics/2015/11/05/fracking-injection-wells-not-causing-texas-earthquakes-says-railroad-commission/
16330,10,fear,One ... Pub,https://www.breitbart.com/europe/2015/01/01/one-dead-in-new-year-axe-attack-on-pub/
