,emotion,headline,url
165892,joy,Anthony ... division,https://www.dailymail.co.uk/sport/boxing/article-4767546/Anthony-Crolla-Ricky-Burns-fight-announced-October.html
189643,fear,Argy ... lock,https://www.dailymail.co.uk/news/article-4864792/20-hooded-teenagers-attack-canal-boat-owners-Failsworth.html
90950,neutral,Taking ... NYC,https://www.dailymail.co.uk/tvshowbiz/article-4452776/Bethenny-Frankel-teams-Fredrik-Eklund-new-show.html
234122,neutral,Andrey ... upset,https://www.dailymail.co.uk/sport/tennis/article-5060451/Andrey-Rublev-battles-past-Quinzi-NextGen-ATP-Finals.html
132979,fear,Liverpool ... medical,https://www.dailymail.co.uk/sport/football/article-4628238/Liverpool-close-Salah-winger-undergoes-medical.html
218202,joy,Maribor ... fashion,https://www.dailymail.co.uk/sport/football/article-4990016/Maribor-0-7-Liverpool-Salah-Firmino-bag-braces.html
17538,anger,Cowboy ... jail,https://www.dailymail.co.uk/news/article-4152718/Builders-face-jail-charging-thousands-botched-jobs.html
99677,anger,'He's ... people',https://www.dailymail.co.uk/tvshowbiz/article-4489088/Ethan-Hawke-takes-aim-President-Donald-Trump.html
169460,neutral,Historic ... decades,https://www.dailymail.co.uk/news/article-4783016/Historic-motorboat-worth-2million-restoration.html
247274,anger,Revealed: ... illegal,https://www.dailymail.co.uk/news/article-5117625/Study-shows-indigenous-souvenirs-fake.html
256245,joy,'Anything ... birthday,https://www.dailymail.co.uk/tvshowbiz/article-5158207/Larry-Emdur-gets-emotional-daughter-surprise.html
80092,fear,Shocking ... up,https://www.dailymail.co.uk/news/article-4409378/Shocking-images-fly-tipped-super-dump-traveller-site.html
15420,neutral,Barbara ... pneumonia,https://www.dailymail.co.uk/news/article-4146002/George-H-W-Bush-improving-wife-staying-night-hospital.html
120200,anger,'Camouflaged' ... victim,https://www.dailymail.co.uk/news/article-4572648/Camouflaged-man-wanted-sexual-assault-girl-12.html
66957,anger,'They ... Amanda,https://www.dailymail.co.uk/tvshowbiz/article-4358262/MKR-villain-Josh-accuses-s-judges-RIGGED-scoring.html
124342,sadness,John ... died,https://www.dailymail.co.uk/tvshowbiz/article-4591730/John-Malkovich-seen-day-ex-Glenne-Headly-s-passing.html
157209,fear,'I ... man',https://www.dailymail.co.uk/tvshowbiz/article-4730296/Love-Island-s-Chris-reveals-DAD-eyed-girlfriend-Olivia.html
193467,anger,Producers ... filming,https://www.dailymail.co.uk/tvshowbiz/article-4882692/American-producers-file-new-suit-deadly-2015-crash.html
220008,neutral,It's ... paw,https://www.dailymail.co.uk/news/article-4997712/Golden-Retriever-fascinated-tap-light.html
165965,anger,'I ... show,https://www.dailymail.co.uk/tvshowbiz/article-4768410/Shark-Tank-contestant-proposes-girlfriend-show.html
241644,anger,Strictly ... special,https://www.dailymail.co.uk/tvshowbiz/article-5096367/Strictly-Come-Dancing-Alexandra-Burke-tops-leaderboard.html
79764,neutral,Virtual ... expert,https://www.dailymail.co.uk/sciencetech/article-4408102/Real-life-indistinguishable-virtual-reality.html
18763,joy,Baby ... Tonkin,https://www.dailymail.co.uk/tvshowbiz/article-4158552/Teresa-Palmer-catches-bestie-Phoebe-Tonkin.html
261040,joy,Spectacular ... Beach,https://www.dailymail.co.uk/news/article-5181463/Spectacular-scenes-lightning-storm-moves-sea.html
131835,surprise,She ... brand,https://www.dailymail.co.uk/tvshowbiz/article-4625058/Rita-Ora-teams-Adidas-tracksuit-Nike-trainers.html
102883,neutral,So ... US,https://www.dailymail.co.uk/news/article-4501848/N-Korea-says-dialogue-U-S-right-conditions-Yonhap.html
231268,fear,Health ... public,https://www.dailymail.co.uk/news/article-5049729/Tank-banned-Remembrance-Parade-health-safety.html
38952,joy,Cristiano ... photoshoot,https://www.dailymail.co.uk/sport/football/article-4244714/Cristiano-Ronaldo-launches-new-CR7-underwear-campaign.html
262928,neutral,Is ... King,https://www.dailymail.co.uk/tvshowbiz/article-5189421/Keri-Russell-Matthew-Rhys-swing-Broadway-opening.html
264743,anger,You've ... meat,https://www.dailymail.co.uk/femail/food/article-5197835/John-Quilter-says-cooking-turkey-UPSIDE-keeps-moist.html
61862,sadness,"Woman, ... Chinatown",https://www.dailymail.co.uk/news/article-4335364/Woman-56-dies-ingesting-toxic-Chinatown-tea.html
150571,joy,Tom ... it,https://www.dailymail.co.uk/sport/golf/article-4701530/Tom-Watson-reflects-epic-Duel-Sun.html
240336,neutral,Jose ... car,https://www.dailymail.co.uk/sport/football/article-5085351/Manchester-United-boss-Jose-Mourinho-Jaguar-factory.html
163875,joy,Arsenal ... Getafe,https://www.dailymail.co.uk/sport/football/article-4755586/Arsenal-goalkeeper-Emiliano-Martinez-joins-Getafe-loan.html
253941,fear,'I ... posts,https://www.dailymail.co.uk/femail/article-5144619/Mom-four-documents-loose-skin-removal-surgery.html
44717,fear,Rangers ... Celtic,https://www.dailymail.co.uk/sport/football/article-4266048/Graeme-Murty-eyes-stellar-Old-Firm-clash-Celtic.html
106219,neutral,Apple's ... world,https://www.dailymail.co.uk/money/markets/article-4515686/How-Apple-reinvented-pizza-box-4bn-HQ.html
39168,fear,Teenage ... porn,https://www.dailymail.co.uk/news/article-4244050/Queensland-girl-15-offered-cash-pics-creepy-man.html
104197,fear,Forest ... Wembley,https://www.dailymail.co.uk/sport/football/article-4508828/Forest-Green-Rovers-Football-League-s-tiniest-town.html
228459,surprise,An ... bag,https://www.dailymail.co.uk/femail/article-5037161/TSA-agent-pulls-large-fake-BREASTS-drag-queen-s-bag.html
254002,fear,Dutch ... prank,https://www.dailymail.co.uk/news/article-5148427/Dutch-pop-star-20-left-tears-DJs-prank.html
10717,fear,Manchester ... faced,https://www.dailymail.co.uk/sport/football/article-4124458/Manchester-City-goalkeeper-Claudio-Bravo-scrutiny-numbers-Chilean-conceded-14-goals-22-shots-faced.html
252596,neutral,My ... £140?,https://www.dailymail.co.uk/money/pensions/article-5124659/How-Warm-Home-Discount-electricity-bill.html
174195,neutral,Ready ... ahead,https://www.dailymail.co.uk/news/article-4802470/Music-fans-arrive-V-Festival-wellies-bikinis.html
235321,joy,Alexa ... party,https://www.dailymail.co.uk/tvshowbiz/article-5064397/Alexa-Chung-showcases-satorical-excellence-leather.html
150545,neutral,'We ... time,https://www.dailymail.co.uk/news/article-4701148/Ecstasy-tablets-shaped-like-head-DONALD-TRUMP.html
62311,joy,Manchester ... Berlin,https://www.dailymail.co.uk/sport/football/article-4337166/Manchester-United-news-Juan-Mata-enjoys-break-Berlin.html
64787,fear,Parachute ... invested,https://www.dailymail.co.uk/sport/football/article-4349452/Premier-League-parachute-payments-review.html
265355,fear,Arsenal ... Anfield,https://www.dailymail.co.uk/sport/football/article-5202303/Wenger-error-play-Oxlade-Chamberlain.html
69083,disgust,The ... election,https://www.dailymail.co.uk/news/article-4365416/Roger-Daltrey-Dead-dog-beaten-Hillary-Clinton.html
197384,anger,Ocado's ... sales,https://www.dailymail.co.uk/money/markets/article-4898084/Ocado-s-share-price-slips-5-sales-rise.html
146382,neutral,'I ... prostheses,https://www.dailymail.co.uk/health/article-4685146/Kathy-Bates-ditched-breast-prostheses-mastectomy.html
86690,joy,'She's ... performances,https://www.dailymail.co.uk/tvshowbiz/article-4434476/Nicole-Scherzinger-star-movie-adaptation-Wicked.html
156085,anger,At ... hospital,https://www.dailymail.co.uk/news/article-4723734/Car-bomb-Afghan-capital-kills-12-Kabul-officials.html
91314,anger,House ... president,https://www.dailymail.co.uk/news/article-4454228/Republicans-push-Obamacare-repeal-vote-week.html
207423,fear,Son ... fraud,https://www.dailymail.co.uk/news/article-4943484/Labour-peer-s-son-killed-HMRC-investigation.html
12627,anger,Nude ... home',https://www.dailymail.co.uk/news/article-4130572/Ex-NFL-player-naked-caught-outside-house.html
120400,disgust,England ... Berra,https://www.dailymail.co.uk/sport/football/article-4575370/Christophe-Berra-England-ridiculed-lose.html
52454,disgust,Jagger ... celebrity,https://www.dailymail.co.uk/home/books/article-4298486/Patti-Boulaye-s-journey-poverty-celebrity.html
140266,fear,No ... Chyna,https://www.dailymail.co.uk/tvshowbiz/article-4658352/Love-Island-twist-mass-DUMPING.html
38207,anger,Arsenal ... play',https://www.dailymail.co.uk/sport/football/article-4242176/Arsenal-news-Lucas-Perez-wants-leave-club-agent.html
167698,surprise,'Why ... hand,https://www.dailymail.co.uk/tvshowbiz/article-4774280/Rhianna-accused-photoshopping-bikini-picture.html
261194,sadness,PICTURE ... facility,https://www.dailymail.co.uk/tvshowbiz/article-5184387/Is-Ben-rehab-Affleck-seen-residential-facility.html
201340,disgust,"Boyfriend, ... baby'",https://www.dailymail.co.uk/news/article-4917796/Man-27-tried-abort-partner-s-unborn-baby.html
67168,fear,Jodie ... actress,https://www.dailymail.co.uk/tvshowbiz/article-4358530/Jodie-Sweetin-ex-threat-reveal-embarrassing-pics.html
172046,fear,Trent ... Hoffenheim,https://www.dailymail.co.uk/sport/football/article-4793926/Trent-Alexander-Arnold-egged-free-kick.html
194548,disgust,Mother ... friends,https://www.dailymail.co.uk/news/article-4888154/Mother-sends-sexually-explicit-photo-year-ten-boy.html
25195,disgust,Former ... debut,https://www.dailymail.co.uk/tvshowbiz/article-4187818/Jenny-Thompson-dons-swimsuit-ahead-Ex-Beach.html
269523,joy,The ... fun,https://www.dailymail.co.uk/tvshowbiz/article-5218327/Milla-Jovovich-look-like-daughters-tree.html
260112,anger,Real ... tie,https://www.dailymail.co.uk/sport/football/article-5178849/Real-star-Cristiano-Ronaldo-mocked-fans-chanting-Messi.html
108028,neutral,Floyd ... world,https://www.dailymail.co.uk/sport/boxing/article-4523772/Floyd-Mayweather-tips-Gervonta-Davis-KO-Liam-Walsh.html
134968,joy,Simon ... auditions,https://www.dailymail.co.uk/tvshowbiz/article-4636550/Simon-Cowell-enjoys-break-X-Factor-auditions.html
1942,fear,SNP ... women,https://www.dailymail.co.uk/news/article-4087534/Fix-claims-website-names-sexiest-MPs-Scottish-Nationalist-comes-Tories-score-low-rankings.html
65071,fear,'I'd ... spin-off,https://www.dailymail.co.uk/tvshowbiz/article-4350308/Michelle-Keegan-lined-Great-British-Bake-Off.html
269157,anger,Up ... lifejacket,https://www.dailymail.co.uk/news/article-5217809/Malcolm-Turnbull-hot-water-not-wearing-lifejacket.html
155787,disgust,Visitors ... site,https://www.dailymail.co.uk/news/article-4724914/Increase-vandalism-Mesa-Verde-National-Park.html
22373,disgust,Freed ... slaughter',https://www.dailymail.co.uk/news/article-4172718/Police-raid-Ukrainian-home-dog-killer.html
145218,fear,Rafael ... Wimbledon,https://www.dailymail.co.uk/sport/tennis/article-4679650/Rafael-Nadal-wary-grass-specialist-Gilles-Muller.html
42396,disgust,Pope ... boys,https://www.dailymail.co.uk/news/article-4259164/Pope-quietly-trims-sanctions-sex-abusers-seeking-mercy.html
247602,anger,'What’s ... up',https://www.dailymail.co.uk/news/article-5121295/McCain-tells-Hillary-Clinton-2016-loss.html
183600,neutral,Fresh-faced ... pants,https://www.dailymail.co.uk/tvshowbiz/article-4842356/Fresh-faced-Elle-Fanning-shops-NYC-wearing-shirt-dress.html
42608,surprise,EXCLUSIVE: ... Kushner,https://www.dailymail.co.uk/news/article-4258396/Wendi-Deng-visits-Ivanka-Trump-Washington-DC-home.html
157268,sadness,'The ... her,https://www.dailymail.co.uk/tvshowbiz/article-4729078/RHOA-star-Kenya-Moore-mourns-loss-grandmother.html
171410,joy,Martin ... time,https://www.dailymail.co.uk/sport/football/article-4790710/O-Neill-Maguire-chance-prove-class-Ireland.html
33190,joy,Give ... game,https://www.dailymail.co.uk/news/article-4218490/George-W-Bush-gets-SMU-jumbotron.html
268945,fear,Police ... pub,https://www.dailymail.co.uk/news/article-5214413/Police-concerns-toddler-man-punched-woman-pub.html
2821,disgust,One ... vehicle,https://www.dailymail.co.uk/news/article-4089484/One-three-women-drivers-say-ripped-sexist-car-mechanics-repairs-vehicle.html
76287,joy,'Back ... engagement,https://www.dailymail.co.uk/tvshowbiz/article-4394292/Marla-Maples-joins-Italian-Dancing-Stars.html
146799,neutral,Perfect ... 'dragon'),https://www.dailymail.co.uk/travel/travel_news/article-4684550/New-Suffolk-Airbnb-delights-Game-Thrones-fans.html
34456,fear,Anti-religion ... Materials',https://www.dailymail.co.uk/news/article-4226674/Pullman-announces-hotly-anticipated-equel-trilogy.html
166240,neutral,Mini-human ... disease,https://www.dailymail.co.uk/sciencetech/article-4767168/Miniature-test-tube-brains-cure-Alzheimer-s-disease.html
74178,joy,What ... 41,https://www.dailymail.co.uk/tvshowbiz/article-4385288/Jesse-Sunset-gets-racy-Frenchy-Morgan.html
28745,sadness,More ... beyond,https://www.dailymail.co.uk/news/article-4200866/The-Latest-NWS-confirms-3-tornadoes-hit-south-Louisiana.html
32007,joy,White ... show,https://www.dailymail.co.uk/tvshowbiz/article-4216666/Alexa-Chung-dazzles-strapless-dress-NYFW.html
132752,sadness,Father-of-nine ... southwest,https://www.dailymail.co.uk/news/article-4627644/Runner-dies-5k-race-107F-killer-heatwave.html
58022,fear,Sexy ... little,https://www.dailymail.co.uk/home/books/article-4321458/Sexy-Sixties-ice-queen-Rampling-thaws-little.html
268068,sadness,Disabled ... lives,https://www.dailymail.co.uk/news/article-5212351/Disabled-woman-dies-horror-Geelong-house-fire.html
86571,anger,'Leave ... adverts,https://www.dailymail.co.uk/indiahome/indianews/article-4436088/Notorious-Hindu-leader-accused-spreading-anti-Kashmir-hate.html
193767,fear,'It ... 1976,https://www.dailymail.co.uk/tvshowbiz/article-4881984/Harrison-Ford-reveals-reaction-Carrie-Fisher-s-memoir.html
78705,fear,Boko ... arrested,https://www.dailymail.co.uk/news/article-4404966/Nigeria-says-thwarts-Boko-Haram-plans-attack-British-U-S-embassies.html
95587,fear,Guitar ... Cleveland,https://www.dailymail.co.uk/news/article-4474196/Abandoned-guitar-bag-causes-airport-security-scare.html
170529,joy,Booty-ful ... Budapest,https://www.dailymail.co.uk/tvshowbiz/article-4785818/Iggy-Azalea-puts-booty-ful-display-stage-Budapest.html
232824,joy,'It's ... Aaliyah,https://www.dailymail.co.uk/tvshowbiz/article-5052065/Katherine-Jenkins-reveals-wants-second-baby.html
261638,sadness,Talk ... amicable,https://www.dailymail.co.uk/femail/article-5183013/The-brutal-break-ups-web.html
223195,disgust,Proof ... bad!),https://www.dailymail.co.uk/news/article-5011277/Salesmen-makes-video-dancing-sell-property.html
30794,neutral,Katy ... style,https://www.dailymail.co.uk/tvshowbiz/article-4213348/Katy-Perry-doesn-t-care-people-think-her.html
214771,fear,Crystal ... story,https://www.dailymail.co.uk/sport/football/article-4977270/Crystal-Palace-star-Wilfried-Zaha-spearhead-fightback.html
263400,neutral,Dementia ... finds,https://www.dailymail.co.uk/health/article-5191425/Dementia-prevalent-rural-areas-cities.html
112053,joy,Pregnant ... daughter,https://www.dailymail.co.uk/tvshowbiz/article-4542484/Binky-Felstead-Josh-Patterson-star-MIC-spin-off.html
161067,joy,Dog ... Choppa,https://www.dailymail.co.uk/tvshowbiz/article-4745016/Shanina-Shaik-SIZZLES-photo-shoot-dog-Choppa.html
159973,sadness,Pictured: ... Manchester,https://www.dailymail.co.uk/news/article-4741634/Baby-born-39-000ft-mother-went-labour.html
240660,surprise,Is ... months,https://www.dailymail.co.uk/news/article-5090853/Adorable-moment-dog-reunited-owner-Australia.html
105124,neutral,'Clearly ... up',https://www.dailymail.co.uk/tvshowbiz/article-4512762/The-Resort-s-Sharday-admits-needs-grow-up.html
185702,disgust,Busty ... Belafonte,https://www.dailymail.co.uk/tvshowbiz/article-4850866/Busty-Mel-B-bares-racy-sheer-gown.html
127105,sadness,England ... final,https://www.dailymail.co.uk/sport/cricket/article-4602766/England-vs-Pakistan-Champions-Trophy-LIVE-score.html
8879,joy,MS ... captaincy,https://www.dailymail.co.uk/sport/cricket/article-4117910/MS-Dhoni-vows-let-Virat-Kohli-lead-India-against-England-one-day-series.html
229411,fear,Two ... plot,https://www.dailymail.co.uk/news/article-5040123/Two-14-year-old-boys-charged-conspiracy-murder.html
262551,fear,Warm ... 700%,https://www.dailymail.co.uk/news/article-5188073/Mosquito-plague-Experts-warn-disease-spike-summer.html
156366,sadness,Abercrombie ... rebrand,https://www.dailymail.co.uk/femail/article-4704786/Abercrombie-Fitch-introduce-gender-neutral-scent.html
63668,disgust,'Concentrate ... Ella,https://www.dailymail.co.uk/tvshowbiz/article-4343812/Dan-Osborne-hits-cruel-remarks-parenting.html
82209,neutral,Alexandre ... goal,https://www.dailymail.co.uk/sport/football/article-4418512/Alexandre-Pato-keeps-low-profile-Beijing-station.html
126997,joy,Move ... Away,https://www.dailymail.co.uk/tvshowbiz/article-4602194/Sarah-Roberts-shows-bikini-body-Home-Away.html
168485,neutral,Co-operative ... deal,https://www.dailymail.co.uk/money/markets/article-4777788/Co-operative-Bank-sheds-customers.html
264075,neutral,Give ... Isa,https://www.dailymail.co.uk/money/saving/article-5196055/Give-children-gift-savings-habit-Christmas.html
8688,neutral,Floyd ... Brooklyn,https://www.dailymail.co.uk/sport/boxing/article-4114680/Floyd-Mayweather-says-James-DeGale-best-boxer-Britain-ahead-fighting-Badou-Jack-Brooklyn.html
61070,joy,Rory ... Austin,https://www.dailymail.co.uk/sport/golf/article-4335172/Rory-McIlroy-relishes-one-one-battle-WGC-Match-Play.html
