,url,emotion,headline,source,yr,sentiment,rel
56907,https://www.reuters.com/article/brief-delta-air-lines-files-preliminary/brief-delta-air-lines-files-preliminary-prospectus-supplement-related-to-a-potential-four-part-notes-offering-idUSFWN1RT0NC,neutral,BRIEF-Delta ... Offering,reuters,2018,0,1
56908,https://www.reuters.com/article/brief-asml-holding-q4-gross-profit-at-eu/brief-asml-holding-q4-gross-profit-at-eur-116-billion-beats-reuters-poll-idUSL8N1PC0O8,neutral,BRIEF-ASML ... Poll,reuters,2018,0,1
56919,https://www.reuters.com/article/brief-e-lighting-group-holdings-posts-qt/brief-e-lighting-group-holdings-posts-qtrly-loss-and-total-comprehensive-expense-attributable-of-hk2-mln-idUSFWN1PZ0N3,neutral,BRIEF-E ... Mln,reuters,2018,0,1
56923,https://www.reuters.com/article/global-forex/forex-dollar-hits-11-mth-high-vs-yen-as-upbeat-us-data-hawkish-fed-boost-yields-idUSL4N1WK04D,joy,FOREX-Dollar ... yields,reuters,2018,1,1
56924,https://www.reuters.com/article/brief-alaris-royalty-q1-2018-fully-dilut/brief-alaris-royalty-q1-2018-fully-diluted-normalized-earnings-per-share-049-idUSASC0A0A7,neutral,BRIEF-Alaris ... $0.49,reuters,2018,0,1
56927,https://www.reuters.com/article/us-discovery-commns-results/discoverys-revenue-tops-estimates-on-higher-advertising-idUSKCN1GB1HB,neutral,Discovery's ... advertising,reuters,2018,0,1
56931,https://www.reuters.com/article/brief-ratti-fy-revenue-up-at-eur-994-mln/brief-ratti-fy-revenue-up-at-eur-994-mln-idUSFWN1QX0RT,neutral,BRIEF-Ratti ... Mln,reuters,2018,0,1
56932,https://www.reuters.com/article/nigeria-guarant-trust-bk/update-1-nigerias-gt-bank-sees-10-pct-loan-growth-this-year-idUSL5N1V56NZ,surprise,UPDATE ... year,reuters,2018,0,1
56933,https://www.reuters.com/article/brief-lundin-gold-secures-credit-approva/brief-lundin-gold-secures-credit-approval-for-300-mln-senior-debt-facility-for-fruta-del-norte-idUSASB0C1OM,neutral,BRIEF-Lundin ... Norte,reuters,2018,0,1
56934,https://www.reuters.com/article/us-japan-economy-spending/japan-real-wages-slump-overshadow-rebound-in-household-spending-idUSKCN1GL0AS,sadness,Japan ... spending,reuters,2018,-1,1
56954,https://www.reuters.com/article/britain-stocks/update-1-ftse-slips-on-sterling-strength-as-retailers-stocks-suffer-idUSL5N1VZ5XU,sadness,UPDATE ... suffer,reuters,2018,-1,1
56956,https://www.reuters.com/article/brief-bay-bancorp-estimates-reduction-in/brief-bay-bancorp-estimates-reduction-in-corporate-income-tax-rate-will-result-in-reduction-of-net-deferred-tax-asset-of-about-1-mln-idUSFWN1OY0CV,neutral,BRIEF-Bay ... Mln,reuters,2018,0,1
56964,https://www.reuters.com/article/australia-google-privacy/australia-probes-claim-google-harvests-data-consumers-pay-idUSL3N1SM1NC,anger,Australia ... pay,reuters,2018,-1,1
56968,https://www.reuters.com/article/usa-stocks/us-stocks-wall-st-to-open-flat-as-trade-worries-linger-apple-event-in-focus-idUSL3N1VY5OU,fear,US ... focus,reuters,2018,-1,1
56972,https://www.reuters.com/article/sodexo-forecasts/update-2-sodexo-shares-fall-on-concern-over-slow-recovery-idUSL5N1VS0OL,fear,UPDATE ... recovery,reuters,2018,-1,1
56986,https://www.reuters.com/article/brief-shandong-linglong-tyre-issues-publ/brief-shandong-linglong-tyre-issues-public-convertible-bonds-worth-20-bln-yuan-idUSL4N1QQ24N,neutral,BRIEF-Shandong ... yuan,reuters,2018,0,1
56991,https://www.reuters.com/article/usa-bonds/treasuries-us-yields-dip-as-trade-worries-keep-market-on-edge-idUSL2N1TA19D,fear,TREASURIES-U.S. ... edge,reuters,2018,-1,1
56995,https://www.reuters.com/article/brief-first-business-q4-earnings-per-sha/brief-first-business-q4-earnings-per-share-046-idUSASB0C2GN,neutral,BRIEF-First ... $0.46,reuters,2018,0,1
56999,https://www.reuters.com/article/hongkong-dollar/hkma-intervenes-again-as-hong-kong-dollar-weakens-buys-hk577-bln-idUSH9N18001K,neutral,HKMA ... bln,reuters,2018,0,1
57000,https://www.reuters.com/article/us-saudi-aramco-expansion/aramco-eyes-bigger-market-share-in-asia-ahead-of-possible-opec-cut-ceo-idUSKCN1NV15N,neutral,Aramco ... CEO,reuters,2018,0,1
57007,https://www.reuters.com/article/easteurope-markets/cee-markets-crown-rises-on-expectations-for-hawkish-cbank-other-units-ease-idUSL8N1S92FN,neutral,CEE ... ease,reuters,2018,0,1
57010,https://www.reuters.com/article/treasuries-jpmorgan/net-shorts-on-us-longer-dated-bonds-hit-11-week-low-jpmorgan-idUSL1N1OY0XO,neutral,Net ... -JPMorgan,reuters,2018,0,1
57011,https://www.reuters.com/article/us-kimberly-clark-results/kimberly-clark-results-beat-as-tissue-sales-climb-idUSKBN1HU1J2,joy,Kimberly-Clark ... climb,reuters,2018,1,1
57012,https://www.reuters.com/article/europe-stocks/corrected-italian-stocks-banks-surge-on-reports-govt-to-tweak-deficit-plan-idUSL8N1Y118O,neutral,CORRECTED-Italian ... plan,reuters,2018,0,1
57015,https://www.reuters.com/article/brief-easycall-communications-philippine/brief-easycall-communications-philippines-posts-fy-net-income-attributable-of-104-mln-pesos-idUSFWN1RU0NT,neutral,BRIEF-Easycall ... Pesos,reuters,2018,0,1
57016,https://www.reuters.com/article/brief-usu-software-increases-consolidate/brief-usu-software-increases-consolidated-net-profit-in-q4-by-19-to-eur-34-million-idUSASO0002SL,neutral,BRIEF-USU ... Million​,reuters,2018,0,1
57022,https://www.reuters.com/article/uk-britain-eu-baker/brexit-department-minister-steve-baker-resigns-telegraph-idUSKBN1JY11Y,sadness,Brexit ... Telegraph,reuters,2018,-1,1
57023,https://www.reuters.com/article/brief-asiaray-media-group-expects-rise-o/brief-asiaray-media-group-expects-rise-of-about-65-pct-to-85-pct-in-consol-fy-net-profit-idUSFWN1QP0RT,neutral,BRIEF-Asiaray ... Profit​,reuters,2018,0,1
57031,https://www.reuters.com/article/brief-idex-q4-earnings-per-share-121/brief-idex-q4-earnings-per-share-121-idUSASB0C2VQ,neutral,BRIEF-IDEX ... $1.21,reuters,2018,0,1
57033,https://www.reuters.com/article/babcock-results/babcock-sees-steady-organic-growth-helped-by-international-demand-idUSASO000545,joy,Babcock ... demand,reuters,2018,1,1
57036,https://www.reuters.com/article/brief-hubbell-sees-2018-reported-earning/brief-hubbell-sees-2018-reported-earnings-per-share-of-610-to-650-idUSFWN1PP12T,neutral,BRIEF-Hubbell ... $6.50,reuters,2018,0,1
57039,https://www.reuters.com/article/ecb-policy-draghi/ecbs-draghi-raises-prospect-of-slower-inflation-pick-up-amid-uncertainties-idUSF9N1TZ017,fear,"ECB's ... ""uncertainties""",reuters,2018,-1,1
57046,https://www.reuters.com/article/global-oil/oil-prices-rise-amid-risk-of-supply-disruptions-idUSL3N1RU19C,fear,Oil ... disruptions,reuters,2018,-1,1
57047,https://www.reuters.com/article/us-mexico-oil-auctiondetails-factbox/factbox-mexican-deepwater-oil-auction-offers-up-potentially-lucrative-areas-idUSKBN1FK27E,neutral,Factbox: ... areas,reuters,2018,0,1
57048,https://www.reuters.com/article/brief-magna-prima-bhd-posts-qtrly-net-pr/brief-magna-prima-bhd-posts-qtrly-net-profit-133-mln-rgt-idUSL8N1QI3MJ,neutral,BRIEF-Magna ... RGT,reuters,2018,0,1
57052,https://www.reuters.com/article/abbott-results/abbott-labs-quarterly-revenue-rises-167-percent-idUSL3N1RV4L4,neutral,Abbott ... percent,reuters,2018,0,1
57054,https://www.reuters.com/article/us-europe-stocks-insurers/europes-insurers-tumble-on-report-amazon-eyeing-home-insurance-move-idUSKCN1J21VT,fear,Europe's ... move,reuters,2018,-1,1
57058,https://www.reuters.com/article/brief-cboe-global-markets-reports-tradin/brief-cboe-global-markets-reports-trading-volume-for-december-and-full-year-2017-idUSL8N1OZ4L5,neutral,BRIEF-Cboe ... 2017,reuters,2018,0,1
57062,https://www.reuters.com/article/brief-determine-q3-gaap-loss-per-share-0/brief-determine-q3-gaap-loss-per-share-016-idUSASB0C4XQ,sadness,BRIEF-Determine ... $0.16,reuters,2018,-1,1
57064,https://www.reuters.com/article/brief-tes-signs-contract-worth-135-bln-w/brief-tes-signs-contract-worth-135-bln-won-idUSL4N1OX0SL,neutral,BRIEF-Tes ... won,reuters,2018,0,1
57065,https://www.reuters.com/article/brief-srf-declares-interiim-dividend-of/brief-srf-declares-interiim-dividend-of-6-rupees-share-idUSFWN1PX0OY,sadness,BRIEF-SRF ... Rupees/Share,reuters,2018,-1,1
57068,https://www.reuters.com/article/olympics-curling-mixed-results/update-2-olympics-curling-mixeds-round-robin-results-idUSISS654895,neutral,UPDATE ... results,reuters,2018,0,1
57069,https://www.reuters.com/article/us-japan-economy-retail/japan-retail-sales-growth-slows-likely-a-drag-on-third-quarter-gdp-idUSKCN1N302Y,sadness,Japan ... GDP,reuters,2018,-1,1
57071,https://www.reuters.com/article/usa-livestock/livestock-lean-hogs-rise-on-technical-buying-good-demand-outlook-idUSL2N1XQ1VZ,neutral,LIVESTOCK-Lean ... outlook,reuters,2018,0,1
57073,https://www.reuters.com/article/brief-dawson-geophysical-reports-q1-loss/brief-dawson-geophysical-reports-q1-loss-per-share-007-idUSASC09ZE7,sadness,BRIEF-Dawson ... $0.07,reuters,2018,-1,1
57074,https://www.reuters.com/article/us-usa-trade-brazil/us-eyes-import-quotas-in-brazil-steel-tariff-talks-sources-idUSKBN1HJ3IG,neutral,U.S. ... sources,reuters,2018,0,1
57078,https://www.reuters.com/article/beverages-aperitifs/rpt-focus-aperitif-anyone-spirits-firms-chase-cocktail-for-growth-idUSL5N1SZ3L6,neutral,"RPT-FOCUS-Aperitif, ... growth",reuters,2018,0,1
57080,https://www.reuters.com/article/brief-bbx-capital-corp-reports-q1-eps-01/brief-bbx-capital-corp-reports-q1-eps-011-idUSASC0A088,neutral,BRIEF-Bbx ... $0.11,reuters,2018,0,1
57081,https://www.reuters.com/article/brief-nakhodka-active-marine-fishery-bas/brief-nakhodka-active-marine-fishery-base-fy-2017-net-profit-to-ras-down-at-rub-5623-million-idUSFWN1RE01X,sadness,BRIEF-Nakhodka ... Million,reuters,2018,-1,1
57087,https://www.reuters.com/article/us-sears-holding-corp-bankruptcy/sears-hires-advisers-for-bankruptcy-filing-ahead-of-debt-payment-wsj-idUSKCN1MK07N,neutral,Sears ... WSJ,reuters,2018,0,1
57098,https://www.reuters.com/article/china-economy-loans/china-oct-new-loans-fall-to-697-bln-yuan-well-below-forecasts-idUSENNIB90RW,neutral,China ... forecasts,reuters,2018,0,1
57102,https://www.reuters.com/article/brief-unifirst-reports-q1-earnings-per-s/brief-unifirst-reports-q1-earnings-per-share-167-idUSASB0BZKD,neutral,BRIEF-Unifirst ... $1.67,reuters,2018,0,1
57109,https://www.reuters.com/article/global-forex/forex-euro-extends-gains-as-dollar-rally-loses-steam-idUSL5N1SL1RB,neutral,FOREX-Euro ... steam,reuters,2018,0,1
57114,https://www.reuters.com/article/brief-arotech-reports-q4-adjusted-earnin/brief-arotech-reports-q4-adjusted-earnings-per-share-008-idUSASC09S9V,neutral,BRIEF-Arotech ... $0.08,reuters,2018,0,1
57116,https://www.reuters.com/article/brief-united-community-banks-says-lynn-h/brief-united-community-banks-says-lynn-harton-appointed-ceo-idUSASC09UK4,joy,BRIEF-United ... CEO,reuters,2018,1,1
57120,https://www.reuters.com/article/brief-enea-q4-operating-profit-falls-to/brief-enea-q4-operating-profit-falls-to-sek-235-million-idUSFWN1PY0E9,neutral,BRIEF-Enea ... Million,reuters,2018,0,1
57124,https://www.reuters.com/article/brief-cellect-biotechnology-q1-loss-per/brief-cellect-biotechnology-q1-loss-per-ads-016-idUSASC0A2V9,sadness,BRIEF-Cellect ... $0.16,reuters,2018,-1,1
57130,https://www.reuters.com/article/global-metals/metals-shanghai-metals-rise-after-china-industrial-profits-jump-idUSL4N1UN1FC,joy,METALS-Shanghai ... jump,reuters,2018,1,1
57133,https://www.reuters.com/article/us-pultegroup-results/homebuilder-pulte-expects-us-market-to-weather-higher-rates-idUSKCN1MX1FX,neutral,Homebuilder ... rates,reuters,2018,0,1
57136,https://www.reuters.com/article/us-canada-economy/canada-rate-hike-in-question-as-data-disappoints-idUSKBN1JI1SI,sadness,Canada ... disappoints,reuters,2018,-1,1
57146,https://www.reuters.com/article/brief-hengkang-medical-group-sees-fy-201/brief-hengkang-medical-group-sees-fy-2018-h1-net-profit-down-936-pct-to-3957-pct-idUSL3N1S3583,sadness,BRIEF-Hengkang ... pct,reuters,2018,-1,1
57151,https://www.reuters.com/article/saudi-hospitals-stake/saudi-hospital-operator-seeks-banks-for-stake-sale-sources-idUSL8N1U01JL,neutral,Saudi ... -sources,reuters,2018,0,1
57155,https://www.reuters.com/article/intel-results-stocks/intel-shares-slip-on-worries-of-data-center-losses-to-rival-amd-idUSL4N1UN4F9,fear,Intel ... AMD,reuters,2018,-1,1
57158,https://www.reuters.com/article/global-forex/forex-dollar-rises-to-one-year-high-as-fed-comments-boost-outlook-idUSL8N1UF3HV,neutral,FOREX-Dollar ... outlook,reuters,2018,0,1
57160,https://www.reuters.com/article/brief-china-merchants-securities-co-post/brief-china-merchants-securities-co-posts-qtrly-net-profit-attributable-rmb109-bln-idUSFWN1S31GK,neutral,BRIEF-China ... BLN,reuters,2018,0,1
57161,https://www.reuters.com/article/us-usa-drilling-gulfmexico/drillers-give-tepid-response-to-record-us-offshore-lease-sale-idUSKBN1GX18D,neutral,Drillers ... sale,reuters,2018,0,1
57162,https://www.reuters.com/article/brief-dividend-sweden-q4-net-revenue-dow/brief-dividend-sweden-q4-net-revenue-down-at-sek-120-million-idUSFWN1Q50F3,sadness,BRIEF-Dividend ... Million,reuters,2018,-1,1
57167,https://www.reuters.com/article/maruti-suzuki-in-results/maruti-suzuki-india-q3-profit-rises-3-pct-misses-estimates-idUSL4N1PK3SJ,sadness,Maruti ... estimates,reuters,2018,-1,1
57172,https://www.reuters.com/article/brief-russias-lenta-says-q1-sales-up-20/brief-russias-lenta-says-q1-sales-up-20-pct-y-y-idUSFWN1RW09A,neutral,BRIEF-Russia's ... y/y,reuters,2018,0,1
57173,https://www.reuters.com/article/usa-stocks/us-stocks-apple-leads-wall-streets-retreat-from-record-levels-idUSL4N1PO4UL,sadness,US ... levels,reuters,2018,-1,1
57179,https://www.reuters.com/article/global-markets/global-markets-worsening-italian-crisis-batters-stock-markets-euro-idUSL5N1T04U2,fear,GLOBAL ... euro,reuters,2018,-1,1
57182,https://www.reuters.com/article/global-forex/forex-dollar-gains-versus-yen-as-oil-rallies-on-iran-uncertainty-pushing-up-us-yields-idUSL3N1SG141,fear,FOREX-Dollar ... yields,reuters,2018,-1,1
57183,https://www.reuters.com/article/brief-saudi-enaya-cooperative-insurance/brief-saudi-enaya-cooperative-insurance-q4-profit-falls-idUSFWN1Q21IQ,joy,BRIEF-Saudi ... Falls,reuters,2018,1,1
57185,https://www.reuters.com/article/deutsche-telekom-results-cfo/deutsche-telekom-says-netherlands-market-very-difficult-idUSF9N1LZ014,fear,Deutsche ... difficult,reuters,2018,-1,1
57190,https://www.reuters.com/article/canada-stocks-open/canada-stocks-tsx-opens-lower-as-gold-stocks-fall-idUSL4N1TH4IH,sadness,CANADA ... fall,reuters,2018,-1,1
57194,https://www.reuters.com/article/brief-jiangsu-financial-leasings-shangha/brief-jiangsu-financial-leasings-shanghai-ipo-oversubscribed-in-online-tranche-idUSH9N1PV01X,sadness,BRIEF-Jiangsu ... Tranche,reuters,2018,-1,1
57195,https://www.reuters.com/article/global-markets/global-markets-stocks-shaky-as-syrian-conflict-hits-russian-rouble-idUSL8N1RO4C8,fear,GLOBAL ... rouble,reuters,2018,-1,1
57200,https://www.reuters.com/article/us-brazil-transport-taxes/brazil-to-lower-fuel-prices-with-tax-policy-house-speaker-idUSKCN1IN2RE,neutral,Brazil ... speaker,reuters,2018,0,1
57202,https://www.reuters.com/article/ppf-results/update-1-czech-ppf-financial-quarterly-profit-rises-by-69-percent-idUSL8N1Y2224,joy,UPDATE ... percent,reuters,2018,1,1
57207,https://www.reuters.com/article/brief-kvh-industries-reports-q1-loss-per/brief-kvh-industries-reports-q1-loss-per-share-023-idUSASC09ZVX,sadness,BRIEF-KVH ... $0.23,reuters,2018,-1,1
57220,https://www.reuters.com/article/europe-stocks/retailers-push-european-stocks-higher-ftse-100-recovers-idUSL8N1P4187,neutral,Retailers ... recovers,reuters,2018,0,1
57221,https://www.reuters.com/article/brief-nascon-allied-industries-posts-fy/brief-nascon-allied-industries-posts-fy-revenue-of-2706-bln-naira-idUSFWN1QR061,neutral,BRIEF-Nascon ... Naira,reuters,2018,0,1
57225,https://www.reuters.com/article/global-markets/global-markets-china-stock-rally-steadies-nerves-russian-rouble-hammered-idUSL4N1V024K,sadness,GLOBAL ... hammered,reuters,2018,-1,1
57226,https://www.reuters.com/article/europe-stocks/live-markets-go-local-in-euro-zone-stocks-as-euro-surges-higher-idUSL8N1PR5V5,neutral,LIVE ... higher,reuters,2018,0,1
57227,https://www.reuters.com/article/us-china-economy-gdp/chinas-second-quarter-gdp-growth-seen-easing-to-around-67-percent-official-think-tank-idUSKCN1IK03X,neutral,China's ... tank,reuters,2018,0,1
57230,https://www.reuters.com/article/canada-stocks/corrected-canada-stocks-tsx-futures-gain-as-oil-prices-rise-idUSL3N1SL4H7,neutral,CORRECTED-CANADA ... rise,reuters,2018,0,1
57243,https://www.reuters.com/article/brief-china-demeter-financial-investment/brief-china-demeter-financial-investments-unit-blvd-cayman-terminate-subscription-agreement-idUSFWN1PA051,neutral,BRIEF-China ... Agreement​,reuters,2018,0,1
57245,https://www.reuters.com/article/eurozone-bonds/update-3-pmi-data-brings-wave-of-relief-to-fretful-bond-markets-idUSL8N1QB227,fear,UPDATE ... markets,reuters,2018,-1,1
57251,https://www.reuters.com/article/brief-signet-jewelers-same-store-sales-d/brief-signet-jewelers-same-store-sales-declined-52-in-q4-idUSFWN1QW04L,sadness,BRIEF-Signet ... Q4​,reuters,2018,-1,1
57252,https://www.reuters.com/article/vale-sa-results/brazils-vale-misses-profit-estimates-for-4th-quarter-idUSE5N1M802L,sadness,Brazil's ... quarter,reuters,2018,-1,1
57273,https://www.reuters.com/article/global-precious/precious-gold-prices-stable-as-dollar-extends-losses-vs-yen-idUSL4N1V016I,neutral,PRECIOUS-Gold ... yen,reuters,2018,0,1
57280,https://www.reuters.com/article/brief-nextedia-fy-revenue-up-at-167-mill/brief-nextedia-fy-revenue-up-at-167-million-euros-idUSFWN1Q51ES,neutral,BRIEF-Nextedia ... Euros,reuters,2018,0,1
57284,https://www.reuters.com/article/japan-bonds/jgbs-edge-lower-weighed-by-sagging-treasuries-idUSL4N1TV21Y,sadness,JGBs ... Treasuries,reuters,2018,-1,1
57287,https://www.reuters.com/article/brief-piedmont-office-realty-trust-repor/brief-piedmont-office-realty-trust-reports-q1-eps-042-idUSASC09YSW,neutral,BRIEF-Piedmont ... $0.42,reuters,2018,0,1
57288,https://www.reuters.com/article/brief-hong-kong-education-intl-investmen/brief-hong-kong-education-intl-investments-posts-h1-profit-of-hk559-million-idUSFWN1QG13L,surprise,BRIEF-Hong ... Million,reuters,2018,0,1
57290,https://www.reuters.com/article/brief-hess-posts-q4-adjusted-loss-per-sh/brief-hess-posts-q4-adjusted-loss-per-share-101-idUSASB0C3WK,sadness,BRIEF-Hess ... $1.01,reuters,2018,-1,1
57291,https://www.reuters.com/article/global-forex/forex-dollar-pauses-after-us-jobs-report-gives-it-a-boost-idUSL8N1PV1NQ,neutral,FOREX-Dollar ... boost,reuters,2018,0,1
