emotion,headline,url
disgust,The ... Plans,https://slate.com/news-and-politics/2005/09/why-was-emergency-planning-so-awful.html
anger,Balls ... Strikes,https://slate.com/news-and-politics/2005/09/balls-and-strikes.html
surprise,Auto ... Reformed?,https://slate.com/news-and-politics/2005/09/auto-lobbyist-reformed.html
neutral,Enter ... Contest,https://slate.com/news-and-politics/2005/09/enter-slate-s-presidential-speech-contest.html
neutral,Fall ... Week,https://slate.com/news-and-politics/2005/09/fall-fiction-week.html
fear,How ... Informant?,https://slate.com/news-and-politics/2005/09/how-do-you-handle-an-fbi-informant.html
disgust,Showing ... Court,https://slate.com/news-and-politics/2005/09/showing-due-deference-to-the-court.html
disgust,When ... Plagiarize,https://slate.com/culture/2005/09/architects-who-plagiarize.html
disgust,Waking ... Corpse,https://slate.com/technology/2005/09/waking-up-with-the-face-of-a-corpse.html
neutral,The ... Row,https://slate.com/culture/2005/09/the-hottest-shows-in-town.html
neutral,The ... Hear,https://slate.com/news-and-politics/2005/09/the-buck-stops-hear.html
neutral,Marjorie ... Morningstar,https://slate.com/news-and-politics/2005/09/why-do-women-love-marjorie-morningstar.html
neutral,The ... 40,https://slate.com/human-interest/2005/09/the-slurpee-at-40.html
neutral,Presidential ... Winners,https://slate.com/news-and-politics/2005/09/presidential-speech-contest-winners.html
surprise,"Oh, ... Humanity!",https://slate.com/news-and-politics/2005/09/oh-the-humanity.html
disgust,The ... Thicken,https://slate.com/news-and-politics/2005/09/style-vs-plot.html
neutral,Low ... Security,https://slate.com/news-and-politics/2005/09/homeland-security-s-lousy-morale.html
neutral,Dead ... Float,https://slate.com/news-and-politics/2005/09/why-are-bodies-in-the-water-always-facedown.html
neutral,Hammered ... Hammered,https://slate.com/news-and-politics/2005/09/hammered.html
neutral,Moments ... Truth,https://slate.com/news-and-politics/2005/09/what-john-roberts-really-thinks.html
neutral,Golf ... Tennis,https://slate.com/culture/2005/09/golf-vs-tennis.html
neutral,Why ... Bankrupt?,https://slate.com/news-and-politics/2005/09/why-do-airlines-go-bankrupt.html
neutral,Getting ... “Law-Plus.’,https://slate.com/news-and-politics/2005/09/confirmation-report-getting-to-lawplus.html
neutral,A ... Slugfest,https://slate.com/news-and-politics/2005/09/a-slobbering-slugfest.html
joy,Bush’s ... Address,https://slate.com/news-and-politics/2005/09/can-bush-s-new-orleans-speech-save-him.html
neutral,The ... Dictator,https://slate.com/news-and-politics/2005/09/a-dictator-visits-the-united-nations.html
sadness,Where ... Nature,https://slate.com/news-and-politics/2005/09/where-to-hide-from-mother-nature.html
anger,Evasion ... Privacy,https://slate.com/news-and-politics/2005/09/the-phony-humility-of-john-roberts.html
fear,Tiptoeing ... Minefield,https://slate.com/news-and-politics/2005/09/tiptoeing-around-the-srebrenica-minefield.html
fear,More ... Baghdad,https://slate.com/news-and-politics/2005/09/more-bombs-in-baghdad.html
neutral,Reading ... Oprah,https://slate.com/news-and-politics/2005/09/reading-faulkner-with-oprah.html
neutral,Presidential ... 2,https://slate.com/news-and-politics/2005/09/more-presidential-speech-contest-winners.html
neutral,Das ... Tax,https://slate.com/business/2005/09/will-the-flat-tax-ruin-germany-s-leading-politician.html
fear,Lindsey ... Smear,https://slate.com/news-and-politics/2005/09/lindsey-graham-s-smear.html
neutral,Good ... Taste,https://slate.com/culture/2005/09/which-designers-have-good-taste.html
neutral,What ... Said,https://slate.com/news-and-politics/2005/09/what-bush-said.html
neutral,Wizard ... GOZ,https://slate.com/news-and-politics/2005/09/wizard-of-goz.html
surprise,A ... Wigs,https://slate.com/news-and-politics/2005/09/a-week-at-the-trial-of-slobodan-milosevic-a-wired-courtroom-full-of-powdered-wigs.html
joy,What’s ... …,https://slate.com/news-and-politics/2005/09/northern-ireland-s-unionists-learn-a-lesson-from-the-enemy.html
neutral,Beyond ... Astrodome,https://slate.com/news-and-politics/2005/09/what-the-astrodome-is-like.html
sadness,The ... Pulitzer,https://slate.com/news-and-politics/2005/09/the-lost-world-of-joseph-pulitzer.html
neutral,2 ... Ghost,https://slate.com/news-and-politics/2005/09/2-br-blond-ghost.html
neutral,Guerrilla ... Negotiating,https://slate.com/news-and-politics/2005/09/trying-to-talk-to-north-korea.html
surprise,Paris ... Fiend?,https://slate.com/news-and-politics/2005/09/paris-hilton-secret-sex-fiend.html
neutral,Adapt ... This,https://slate.com/culture/2005/09/adapt-this-everything-is-illuminated-and-thumbsucker-lost-in-translation.html
surprise,Mooooooooog! ... Mooooooooog!,https://slate.com/culture/2005/09/mooooooooog.html
sadness,Tax ... Storm,https://slate.com/news-and-politics/2005/09/tax-cuts-weather-storm.html
neutral,Skepchicks ... Skepchicks,https://slate.com/technology/2005/09/skepchicks.html
neutral,Back ... Business,https://slate.com/news-and-politics/2005/09/back-to-business.html
sadness,Hollywood’s ... Blunders,https://slate.com/culture/2005/09/hollywood-s-biggest-blunders.html
surprise,Paul ... You?,https://slate.com/business/2005/09/why-is-paul-mccartney-doing-ads.html
anger,Killer ... Cloud,https://slate.com/technology/2005/09/killer-chaos-cloud.html
neutral,Lamecocks ... Lamecocks,https://slate.com/culture/2005/09/the-eternal-lameness-of-south-carolina-football.html
neutral,Soft ... Candy,https://slate.com/news-and-politics/2005/09/has-the-wall-street-journal-gone-too-far.html
neutral,You ... Truth,https://slate.com/news-and-politics/2005/09/psy-ops-propaganda-goes-mainstream.html
neutral,The ... Season,https://slate.com/news-and-politics/2005/09/why-television-shows-premiere-in-september.html
disgust,A ... Announcement,https://slate.com/news-and-politics/2005/09/a-disarming-announcement.html
neutral,Not ... There,https://slate.com/news-and-politics/2005/09/not-over-over-there.html
anger,The ... Country,https://slate.com/news-and-politics/2005/09/inalienable-rights-and-inspiring-leaders.html
anger,Pushing ... Buttons,https://slate.com/news-and-politics/2005/09/subaru-s-magic-buttons-and-the-four-levels-of-stability-control.html
sadness,Why ... Cat,https://slate.com/news-and-politics/2005/09/why-i-killed-my-cat.html
neutral,Atomic ... Relief,https://slate.com/news-and-politics/2005/09/atomic-relief.html
surprise,A ... Deal?,https://slate.com/news-and-politics/2005/09/a-new-clear-deal.html
neutral,Booster ... Shot,https://slate.com/human-interest/2005/09/do-energy-drinks-give-you-a-boost.html
neutral,Is ... Lives?,https://slate.com/culture/2005/09/is-porn-really-transforming-our-sex-lives.html
neutral,“Boyfriend ... 55”,https://slate.com/culture/2005/09/boyfriend-blues-at-55.html
neutral,Twenty ... Some,https://slate.com/culture/2005/09/twenty-questions-and-then-some.html
neutral,What’s ... Wild?,https://slate.com/culture/2005/09/what-s-feminist-about-girls-gone-wild.html
neutral,Just ... Please,https://slate.com/news-and-politics/2005/09/just-the-fax-please.html
neutral,What’s ... Ice?,https://slate.com/news-and-politics/2005/09/why-katrina-victims-need-ice.html
joy,More ... Emmys,https://slate.com/news-and-politics/2005/09/winners-of-the-roberts-reader-contest.html
neutral,Iwantyourkidney.com ... Iwantyourkidney.com,https://slate.com/technology/2005/09/iwantyourkidneycom.html
neutral,Astronomers ... ID,https://slate.com/technology/2005/09/astronomers-pass-judgment-on-id.html
disgust,Pity ... Conservative,https://slate.com/news-and-politics/2005/09/pity-the-poor-fiscal-conservative.html
neutral,Ass ... Backwards,https://slate.com/technology/2005/09/the-media-s-silence-about-rampant-anal-sex.html
anger,Weasel-Words ... Flesh!,https://slate.com/news-and-politics/2005/09/spotting-a-bogus-trend-story-in-today-s-new-york-times.html
neutral,Who’s ... Next?,https://slate.com/news-and-politics/2005/09/supreme-court-scuttlebutt.html
anger,Attack ... Lady!,https://slate.com/business/2005/09/at-last-a-business-the-chinese-can-t-dominate.html
neutral,Raising ... ‘Cane,https://slate.com/news-and-politics/2005/09/raising-cane.html
neutral,Titan ... Rocks,https://slate.com/technology/2005/09/titan-rocks.html
neutral,Rethinking ... Originalism,https://slate.com/news-and-politics/2005/09/original-intent-for-liberals.html
neutral,Up ... Down,https://slate.com/news-and-politics/2005/09/up-or-down.html
anger,Military ... Injustice,https://slate.com/news-and-politics/2005/09/strike-two-for-the-guantanamo-trials.html
neutral,Why ... Selfishness?,https://slate.com/culture/2005/09/why-have-we-made-a-religion-out-of-selfishness.html
neutral,The ... Dolls,https://slate.com/culture/2005/09/the-pussycat-dolls.html
neutral,Why ... Out”?,https://slate.com/culture/2005/09/why-aren-t-more-women-opting-out.html
neutral,Customer ... Heaven,https://slate.com/news-and-politics/2005/09/customer-service-heaven.html
neutral,Tom ... Joyner,https://slate.com/news-and-politics/2005/09/tom-joyner-voice-of-the-hurricane.html
joy,I ... Chris,https://slate.com/news-and-politics/2005/09/everybody-hate-chris-is-an-unexpectedly-sweet-portrait-of-a-black-working-class-family.html
sadness,When ... Bad,https://slate.com/human-interest/2005/09/when-she-was-bad.html
sadness,The ... Link,https://slate.com/news-and-politics/2005/09/the-president-s-missing-link.html
disgust,The ... Poverty,https://slate.com/news-and-politics/2005/09/the-conservative-war-on-poverty-bring-it-on.html
neutral,Hurricane ... Check?,https://slate.com/culture/2005/09/my-200000-katrina-relief-plan.html
neutral,The ... Justice,https://slate.com/news-and-politics/2005/09/the-next-chief-justice.html
fear,Fairy ... Terror,https://slate.com/culture/2005/09/reading-the-brothers-grimm.html
disgust,On ... Pornography,https://slate.com/culture/2005/09/pornified-and-female-chauvinist-pigs-on-the-sexual-revolution-and-pornography.html
joy,The ... Ever,https://slate.com/culture/2005/09/the-best-thai-transvestite-kickboxing-film-ever.html
neutral,Confirmation ... Report,https://slate.com/news-and-politics/2005/09/the-way-to-a-man-s-heart.html
neutral,Martha’s ... Makeover,https://slate.com/business/2005/09/is-martha-s-miracle-makeover-for-real.html
neutral,Redux ... Rita,https://slate.com/news-and-politics/2005/09/redux-in-rita.html
disgust,How ... Plane?,https://slate.com/news-and-politics/2005/09/how-do-planes-dump-fuel.html
neutral,The ... 2005,https://slate.com/news-and-politics/2005/09/the-puppies-and-kittens-act-of-2005.html
neutral,A ... Old,https://slate.com/news-and-politics/2005/09/more-on-the-new-york-times-career-vs-motherhood-story.html
disgust,Ugly ... Rita,https://slate.com/news-and-politics/2005/09/ugly-rita.html
neutral,Michael ... Rescue!,https://slate.com/culture/2005/09/pop-music-responds-to-the-hurricane.html
neutral,The ... Dylan,https://slate.com/culture/2005/09/the-new-bob-dylan-documentary.html
neutral,Art ... Sake,https://slate.com/culture/2005/09/art-for-arteries-sake-a-history-of-violence.html
neutral,Resolution ... Revolution,https://slate.com/culture/2005/09/it-s-finally-time-to-buy-an-hdtv.html
neutral,Kate ... Moss,https://slate.com/culture/2005/09/the-ironies-of-kate-moss-downfall.html
neutral,Slate ... Roundup,https://slate.com/news-and-politics/2005/09/slate-podcast-roundup-2.html
surprise,What’s ... Houston?,https://slate.com/news-and-politics/2005/09/what-s-causing-all-the-traffic-in-houston.html
neutral,What ... Wal-Mart,https://slate.com/business/2005/09/what-fema-could-learn-from-wal-mart-not-much.html
neutral,From ... Town,https://slate.com/news-and-politics/2005/09/the-lesson-of-galveston-s-1900-hurricane.html
surprise,Bush ... Wagon?,https://slate.com/news-and-politics/2005/09/bush-falls-off-the-wagon.html
sadness,Some ... Behind,https://slate.com/news-and-politics/2005/09/kids-get-the-shaft-in-two-new-movies.html
neutral,The ... Trap,https://slate.com/news-and-politics/2005/09/why-critics-overlook-dylan-s-later-works.html
neutral,Escape ... Houston,https://slate.com/news-and-politics/2005/09/how-i-escaped-from-houston.html
fear,The ... Frankenstein,https://slate.com/news-and-politics/2005/09/the-bride-is-frankenstein.html
neutral,Excruci-fiction ... Excruci-fiction,https://slate.com/news-and-politics/2005/09/hbo-s-sunday-night-cringe-comedy-lineup.html
neutral,"Traffic, ... Stop",https://slate.com/news-and-politics/2005/09/traffic-stop.html
neutral,"Hurricane, ... Sequel",https://slate.com/news-and-politics/2005/09/hurricane-the-sequel.html
sadness,‘Cane ... Able,https://slate.com/news-and-politics/2005/09/cane-ain-t-able.html
neutral,Intelligent ... Falling,https://slate.com/technology/2005/09/intelligent-falling.html
neutral,The ... Potato,https://slate.com/culture/2005/09/the-war-for-the-couch-potato.html
neutral,Big ... You,https://slate.com/technology/2005/09/big-arnold-is-watching-you.html
neutral,How ... Web,https://slate.com/technology/2005/09/how-to-rewrite-your-favorite-web-sites.html
sadness,Paging ... Welby,https://slate.com/technology/2005/09/the-medical-sins-of-grey-s-anatomy.html
neutral,Metering ... Rita,https://slate.com/news-and-politics/2005/09/metering-rita.html
fear,From ... Jihad,https://slate.com/news-and-politics/2005/09/from-separatism-to-global-jihad.html
anger,"Anti-War, ... Foot",https://slate.com/news-and-politics/2005/09/the-phony-peaceniks-who-protested-in-washington.html
neutral,The ... Counterinsurgency,https://slate.com/news-and-politics/2005/09/the-oil-spot-theory-of-counterinsurgency.html
neutral,Poland’s ... problem,https://slate.com/news-and-politics/2005/09/polands-russia-problem.html
anger,Day ... Protest,https://slate.com/news-and-politics/2005/09/day-of-protest.html
neutral,Reign ... DeLayed,https://slate.com/news-and-politics/2005/09/the-fray-on-america-s-exterminator.html
neutral,How ... Rap,https://slate.com/news-and-politics/2005/09/how-gotti-jr-beat-the-rap.html
neutral,Ticks ... Trade,https://slate.com/technology/2005/09/ticks-of-the-trade.html
neutral,The ... Gas,https://slate.com/business/2005/09/why-you-ll-pay-to-keep-driving.html
disgust,Frist’s ... Scandal,https://slate.com/business/2005/09/the-real-frist-hca-scandal.html
fear,Fighting ... Ghosts,https://slate.com/news-and-politics/2005/09/fighting-with-ghosts.html
neutral,The ... Army,https://slate.com/news-and-politics/2005/09/the-emerging-iraqi-army.html
sadness,Empty ... Lines,https://slate.com/news-and-politics/2005/09/empty-gas-lines.html
neutral,Demi ... Marry,https://slate.com/news-and-politics/2005/09/demi-and-ashton-marry.html
sadness,Can ... Bracelet?,https://slate.com/news-and-politics/2005/09/can-you-cut-off-an-electronic-monitoring-bracelet.html
neutral,Just ... No,https://slate.com/news-and-politics/2005/09/iraqis-should-reject-the-constitution.html
neutral,Drug ... Secrets,https://slate.com/technology/2005/09/what-the-fda-isn-t-telling.html
neutral,Darwin ... Schooled,https://slate.com/news-and-politics/2005/09/darwin-gets-schooled.html
neutral,Santorum’s ... 2,https://slate.com/news-and-politics/2005/09/santorum-s-mighty-wind-part-2.html
fear,Can’t ... Signal,https://slate.com/news-and-politics/2005/09/slate-on-day-to-day-for-the-week-of-sept-26.html
sadness,“Doomed ... Diversity”,https://slate.com/news-and-politics/2005/09/goldberg-gets-the-pillory-for-something-he-didn-t-say.html
